name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,coal_sc,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_pond,h_ror,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,offshore,oil,onshore,pump,pump_open,solar,waste
2028-base,AT,W,wholesale_revenues_mn_EUR,397.9939011028168,,,31.04264761454925,,,,,,0.0,,1318.208945768066,,,,190.0780495325532,269.8461537748095,643.2535806861806,103.53961421902746,,,,,,,,0.0,788.9096509424664,,356.51399364168896,447.522221007144,30.226582122132168
2028-base,AT,Y,avg_consumer_price_EUR_per_MWh,,87.88141717063792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,avg_producer_price_EUR_per_MWh,,80.43688470483026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,capacity_GW,,43.911238,,0.48,,,,,,0.39,,3.40275,,,,2.532,1.15,4.956,3.535988,,,,,,,,0.0915,6.68,,4.332,16.28,0.081
2028-base,AT,Y,capacity_charging_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.535988,,,,,,,,,,,3.68742,,
2028-base,AT,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,
2028-base,AT,Y,capacity_factor,,0.2238740281975945,,0.06574200913242,,,,,,0.0,,0.6150850941156171,,,,0.2189176325164455,0.6076950663606806,0.3377162670753707,0.0705148498029161,,,,,,,,0.0,0.2784956749892471,,0.1414418023691756,0.1230197490681507,0.6666666666666832
2028-base,AT,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,,,0.0788851966682286,,,,,,,,,,,0.1304441347273607,,
2028-base,AT,Y,capacity_paid_off_GW,,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
2028-base,AT,Y,capex_mn_EUR_per_yr,,,,87.78898862808691,,,,,,0.0,,419.8632624670946,,,,514.3631273496388,233.61674425437783,1006.7865952388668,141.84859096191832,,,,,,,,7.504019106720023,919.5683794332635,,880.0241183564913,844.1866468446258,94.46642967761484
2028-base,AT,Y,charged_TWh,,6.6570693198382624,,,,,,,,,,,,,,0.0,0.0,0.0,2.44348907305731,,,,,,,,,,,4.213580246780952,,
2028-base,AT,Y,curtailment_TWh,,0.1278710503205982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,discharged_TWh,,33.19108060444685,,,,,,,,,,,,,,4.855663142857168,6.121920098517497,14.661803139919709,2.1842154454702456,,,,,,,,,,,5.367478777682235,,
2028-base,AT,Y,emissions_MtCO2,,7.202843938343737,,0.0,,,,,,0.0,0.0,7.202843938343737,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
2028-base,AT,Y,export_TWh,,15.885569714757334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,import_TWh,,13.805188355559403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,inflow_TWh,,,,,,,,,,,,,,,,4.855663142857144,6.124197,14.861021,,,,,,,,,,,,2.333701,,
2028-base,AT,Y,load_TWh,,77.25060930226401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,net_import_TWh,,-2.080381359197929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,opex_mn_EUR,,,,30.551328,,,,,,0.0,,1568.275254100326,,,,14.566989428571503,12.243840197034991,29.323606279839417,10.921077227351228,,,,,,,,0.0,0.0,,21.46991511072894,0.0,19.018975800904144
2028-base,AT,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8565209335788938,,,0.5383819560814032,
2028-base,AT,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1333106108025371,,,0.4317824809802558,
2028-base,AT,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101684556185692,,,0.029835562938341,
2028-base,AT,Y,production_TWh,,86.11593103162079,,0.276432,,,,,,0.0,0.0,18.334511843056784,,,,4.855663142857168,6.121920098517497,14.661803139919709,2.1842154454702456,,,,,,,,0.0,16.296675714210775,,5.367478777682235,17.544190869906362,0.4730400000000118
2028-base,AT,Y,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327751376349116,,,0.0950959126856839,
2028-base,AT,Y,production_hours,,,,644.0,,,,,,0.0,0.0,6530.0,,,,8760.0,5629.0,8760.0,1497.0,,,,,,,,0.0,,,2108.0,,6613.0
2028-base,AT,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.263900576575864,,,17.449094957220677,
2028-base,AT,Y,wholesale_expenses_mn_EUR,573.5518383847286,,,,,,,,,,,,,,,0.0,0.0,0.0,138.67179092381693,,,,,,,,,,,171.4392527448072,,
2028-base,AT,Y,wholesale_revenues_mn_EUR,790.8144191671958,,,31.042647614549256,,,,,,0.0,,1772.604860128114,,,,451.9486682739479,580.145959584594,1268.0537837970987,214.6969410655167,,,,,,,,0.0,1374.053521306376,,561.8616897616305,1033.2304764640778,46.17858631785872
2028-base,BA,S,avg_consumer_price_EUR_per_MWh,,77.67616974917308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,avg_producer_price_EUR_per_MWh,,62.82963842084966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,capacity_factor,,0.8931871912751559,,,,,,,,,,,,,,0.2323039491827475,0.291794799078644,0.340729290709753,,0.0,,,,,,,,0.3560572344322345,,0.172678818105816,0.1721564858058608,
2028-base,BA,S,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1862395145134526,,
2028-base,BA,S,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,S,charged_TWh,,0.9471367583144656,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.3579374477336948,,
2028-base,BA,S,curtailment_TWh,,0.0109305659334703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,discharged_TWh,,13.537419037329515,,,,,,,,,,,,,,1.6397610984488702,0.2905996075816179,0.0476257773382464,,,,,,,,,,,,0.3318748740939299,,
2028-base,BA,S,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,S,export_TWh,,0.99836256014234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,import_TWh,,1.2025442544968403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,inflow_TWh,,,,,,,,,,,,,,,,2.29921,0.290397,0.048404,,,,,,,,,,,,0.074294,,
2028-base,BA,S,load_TWh,,5.23613035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,net_import_TWh,,0.2041816943545004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,opex_mn_EUR,,,,,,,,,,,,,,,,4.91928329534661,0.5811992151632358,,,0.0,,,,,,,,0.0,,1.3274994963757198,0.0,
2028-base,BA,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6180189396228791,,,0.5512443536860638,
2028-base,BA,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3682715665182239,,,0.4281599128103926,
2028-base,BA,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137094938588967,,,0.0205957335035436,
2028-base,BA,S,production_TWh,,25.15064360632952,,,,,,,,,0.0,,,,,1.6397610984488702,0.2905996075816179,0.0476257773382464,,0.0,,,,,,,,1.6283551260000002,,0.3318748740939299,1.46260018585,
2028-base,BA,S,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044603390915224,,,0.0064702268419479,
2028-base,BA,S,production_hours,,,,,,,,,,,0.0,,,,,4368.0,1357.0,4368.0,,0.0,,,,,,,,,,969.0,,
2028-base,BA,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6238947869084774,,,1.456129959008052,
2028-base,BA,S,wholesale_expenses_mn_EUR,67.72967271109583,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,11.44905584505634,,
2028-base,BA,S,wholesale_revenues_mn_EUR,47.36297510983346,,,,,,,,,,,,,,,141.41763923600047,27.78618258355128,3.742311212274549,,0.0,,,,,,,,115.75905026621938,,31.87577141005019,78.44455435232076,
2028-base,BA,W,avg_consumer_price_EUR_per_MWh,,92.77574783593772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,avg_producer_price_EUR_per_MWh,,83.01557062951602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,capacity_factor,,0.8883063869512479,,,,,,,,,,,,,,0.4994454023480414,0.4509249197288353,0.4490373714518823,,0.0,,,,,,,,0.4150894581056466,,0.2066740673934118,0.0944577481785063,
2028-base,BA,W,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0598355126177439,,
2028-base,BA,W,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,W,charged_TWh,,0.9471367583144656,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.1156309314235379,,
2028-base,BA,W,curtailment_TWh,,0.0098151202388447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,discharged_TWh,,13.537419037329515,,,,,,,,,,,,,,3.5447997586939586,0.4515453924183822,0.0631095083333333,,,,,,,,,,,,0.3993935017564204,,
2028-base,BA,W,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,W,export_TWh,,2.839309226755824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,import_TWh,,1.8962839295661111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,inflow_TWh,,,,,,,,,,,,,,,,2.885350857142857,0.451748,0.063275,,,,,,,,,,,,0.3160051428571429,,
2028-base,BA,W,load_TWh,,6.106033785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,net_import_TWh,,-0.9430252971897128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,opex_mn_EUR,,,,,,,,,,,,,,,,10.634399276081876,0.9030907848367644,0.1262190166666666,,0.0,,,,,,,,0.0,,1.597574007025682,0.0,
2028-base,BA,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8711958803183351,,,0.6816285497681702,
2028-base,BA,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1212226894492261,,,0.2920367316628952,
2028-base,BA,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075814302324388,,,0.0263347185689344,
2028-base,BA,W,production_TWh,,25.15064360632952,,,,,,,,,0.0,,,,,3.5447997586939586,0.4515453924183822,0.0631095083333333,,0.0,,,,,,,,1.9087573263,,0.3993935017564204,0.80689964635,
2028-base,BA,W,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039291795061264,,,0.0058859407327183,
2028-base,BA,W,production_hours,,,,,,,,,,,0.0,,,,,4392.0,2092.0,4392.0,,0.0,,,,,,,,,,1110.0,,
2028-base,BA,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9048281467938728,,,0.8010137056172816,
2028-base,BA,W,wholesale_expenses_mn_EUR,52.523133910244745,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,4.8895329156758445,,
2028-base,BA,W,wholesale_revenues_mn_EUR,148.07127284464048,,,,,,,,,,,,,,,352.36699439440946,45.62894631330091,5.819011585625548,,0.0,,,,,,,,167.31368057365592,,40.735464293374655,58.12813264490778,
2028-base,BA,Y,avg_consumer_price_EUR_per_MWh,,85.80500061774792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,avg_producer_price_EUR_per_MWh,,72.27026659887262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,capacity_GW,,6.4465,,,,,,,,,,,,,,1.616,0.228,0.032,,1.1385,,,,,,,,1.047,,0.44,1.945,
2028-base,BA,Y,capacity_charging_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.44,,
2028-base,BA,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,
2028-base,BA,Y,capacity_factor,,0.2226850257699703,,,,,,,,,,,,,,0.3662406229615113,0.3715778458703838,0.3950316983147109,,0.0,,,,,,,,0.3856542123287672,,0.1897230115842544,0.1332006803652968,
2028-base,BA,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1228643573986178,,
2028-base,BA,Y,capacity_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,Y,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,Y,charged_TWh,,0.4735683791572327,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.4735683791572327,,
2028-base,BA,Y,curtailment_TWh,,0.0207456861723151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,discharged_TWh,,6.768709518664758,,,,,,,,,,,,,,5.184560857142828,0.7421450000000002,0.1107352856715797,,,,,,,,,,,,0.7312683758503503,,
2028-base,BA,Y,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,Y,export_TWh,,3.837671786898164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,import_TWh,,3.0988281840629512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,inflow_TWh,,,,,,,,,,,,,,,,5.1845608571428565,0.742145,0.111679,,,,,,,,,,,,0.3902991428571428,,
2028-base,BA,Y,load_TWh,,11.342164135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,net_import_TWh,,-0.7388436028352126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,opex_mn_EUR,,,,,,,,,,,,,,,,15.553682571428483,1.4842900000000003,0.2214705713431595,,0.0,,,,,,,,0.0,,2.9250735034014013,0.0,
2028-base,BA,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7546426254456009,,,0.5976012470489047,
2028-base,BA,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2349548115609397,,,0.3797625764592025,
2028-base,BA,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104025629934592,,,0.0226361764918926,
2028-base,BA,Y,production_TWh,,12.575321803164757,,,,,,,,,0.0,,,,,5.184560857142828,0.7421450000000002,0.1107352856715797,,0.0,,,,,,,,3.5371124523,,0.7312683758503503,2.2694998322,
2028-base,BA,Y,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083895185976488,,,0.0123561675746663,
2028-base,BA,Y,production_hours,,,,,,,,,,,0.0,,,,,8760.0,3449.0,8760.0,,0.0,,,,,,,,,,2079.0,,
2028-base,BA,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5287229337023507,,,2.2571436646253336,
2028-base,BA,Y,wholesale_expenses_mn_EUR,120.25280662134055,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,16.338588760732183,,
2028-base,BA,Y,wholesale_revenues_mn_EUR,195.4342479544739,,,,,,,,,,,,,,,493.7846336304099,73.4151288968522,9.561322797900097,,0.0,,,,,,,,283.07273083987536,,72.61123570342484,136.57268699722854,
2028-base,BE,S,avg_consumer_price_EUR_per_MWh,,73.8881767379739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,avg_producer_price_EUR_per_MWh,,69.66490955264595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,capacity_factor,,1.0251572971764231,,0.0,0.0029761904761904,,,,,0.0,,0.3896591628800442,,,,,,0.303307113669388,0.1358484701449213,,,,,,0.4903498493342243,0.3495348996288799,0.0,0.2645595511526196,0.1237705228566082,,0.1515312600208333,0.5799582128731936
2028-base,BE,S,capacity_factor_charging,,,,,,,,,,,,,,,,,,,0.1513829839222654,,,,,,,,,,0.1831107967887589,,,
2028-base,BE,S,capex_mn_EUR_per_yr,,,,77.77555711269575,36.763144596221785,,,,,0.0,,650.5705830160184,,,,,,29.04973428554438,48.163989226898,,,,,,1373.5770740803323,598.97134036151,8.611169466727894,649.06660314788,265.1042184799679,,718.3883172841183,26.24067491044857
2028-base,BE,S,charged_TWh,,6.51259661220732,,,,,,,,,,,,,,,,0.0,0.7939038317022463,,,,,,,,,,0.9811969486675484,,,
2028-base,BE,S,curtailment_TWh,,0.0182687260058348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,discharged_TWh,,6.258744251638046,,,,,,,,,,,,,,,,0.1894529025686278,0.7124355603554635,,,,,,,,,,0.7055216852081524,,,
2028-base,BE,S,emissions_MtCO2,,19.425975531108104,,0.0,0.0,,,,,0.0,0.0,3.5254841386651163,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2028-base,BE,S,export_TWh,,2.3762205835468246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,import_TWh,,16.30933571979008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
