name,region,season,stat,IMPORT_EXPORT,TOTAL,b_CHP,bio,biogas,coal,coal_bp,coal_ex,coal_sc,dsr,eens,gas_ccgt,gas_chp,gas_eng_chp,gas_peak,h_dams,h_pond,h_ror,li,lig,lig_bp,lig_ex,lig_old,lig_sc,nuclear,offshore,oil,onshore,pump,pump_open,solar,waste
2028-base,AT,S,inflow_TWh,,,,,,,,,,,,,,,,3.981001,3.344962,7.768373,,,,,,,,,,,,1.834598,,
2028-base,AT,S,load_TWh,,35.187717421421006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,S,net_import_TWh,,-1.4526897798134843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,S,opex_mn_EUR,,,,0.0,,,,,,0.0,,264.2493621811594,,,,9.741373230412467,6.687614944378763,,6.143186953052748,,,,,,,,0.0,0.0,,11.390630035160363,0.0,8.058756107489625
2028-base,AT,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7838573856328963,,,0.4815557482975265,
2028-base,AT,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005122087506132,,,0.493816724579581,
2028-base,AT,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0156304056164904,,,0.0246275271228924,
2028-base,AT,S,production_TWh,,168.50195571640282,,0.0,,,,,,0.0,0.0,2.9688321030967653,,,,3.2471244101374896,3.3438074721893813,7.6559792173159105,1.2286373906105497,,,,,,,,0.0,7.880264377523586,,2.847657508790091,12.12316627475404,0.1926186651296006
2028-base,AT,S,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0311548678904225,,,0.0713607697980066,
2028-base,AT,S,production_hours,,,,0.0,,,,,,0.0,0.0,1564.0,,,,4368.0,3029.0,4368.0,787.0,,,,,,,,0.0,,,1269.0,,2893.0
2028-base,AT,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.849109509633164,,,12.051805504956034,
2028-base,AT,S,wholesale_expenses_mn_EUR,157.55649438796365,,,,,,,,,,,,,,,0.0,0.0,0.0,54.47616253849541,,,,,,,,,,,95.65020818873856,,
2028-base,AT,S,wholesale_revenues_mn_EUR,323.2195538382762,,,0.0,,,,,,0.0,,265.3458106223019,,,,268.92966002403165,284.74660758465336,567.8315945613144,111.14734114277468,,,,,,,,0.0,548.6961139816103,,262.5323824685233,573.7766392763278,17.42759264364221
2028-base,AT,W,avg_consumer_price_EUR_per_MWh,,86.87815330092728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,avg_producer_price_EUR_per_MWh,,81.33840036779573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,capacity_factor,,0.873709248698176,,0.0131489071038251,,,,,,0.0,,0.7222987923537728,,,,0.1578960542248598,0.4453511280370901,0.261447135161046,0.0727999788113756,,,,,,,,0.0,0.3601713360124564,,0.1808052712153333,0.0954722493369763,0.788249496476229
2028-base,AT,W,capacity_factor_charging,,,,,,,,,,,,,,,,,,,0.0807533908669702,,,,,,,,,,,0.1209977305610345,,
2028-base,AT,W,capex_mn_EUR_per_yr,,,,87.78898862808691,,,,,,0.0,,419.8632624670946,,,,514.3631273496388,233.61674425437783,1006.7865952388668,141.84859096191832,,,,,,,,7.504019106720023,919.5683794332635,,880.0241183564913,844.1866468446258,94.46642967761484
2028-base,AT,W,charged_TWh,,15.917691521360474,,,,,,,,,,,,,,0.0,0.0,0.0,1.254104948517112,,,,,,,,,,,1.9595762315386247,,
2028-base,AT,W,curtailment_TWh,,0.0341028161526154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,discharged_TWh,,65.17989112183652,,,,,,,,,,,,,,1.7558900184339392,2.249379477489734,5.69085495216097,1.1305879876882077,,,,,,,,,,,3.4400271261019872,,
2028-base,AT,W,emissions_MtCO2,,10.814178127005968,,0.0,,,,,,0.0,0.0,4.240762165857826,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
2028-base,AT,W,export_TWh,,9.5931116244079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,import_TWh,,10.29347886790328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,inflow_TWh,,,,,,,,,,,,,,,,1.0220134285714286,2.253762,5.733797,,,,,,,,,,,,0.6279568571428572,,
2028-base,AT,W,load_TWh,,40.215473685941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,net_import_TWh,,0.7003672434953803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,opex_mn_EUR,,,,3.08232,,,,,,0.0,,915.6737360948016,,,,5.267670055301817,4.498758954979468,11.38170990432194,5.652939938441038,,,,,,,,0.0,0.0,,13.760108504407947,0.0,11.10604639251084
2028-base,AT,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8730919922324032,,,0.6023632936695651,
2028-base,AT,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1199859329770914,,,0.3791441500199885,
2028-base,AT,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069220747905057,,,0.0184925563104462,
2028-base,AT,W,production_TWh,,168.50195571640282,,0.02772,,,,,,0.0,0.0,10.794667331274468,,,,1.7558900184339392,2.249379477489734,5.69085495216097,1.1305879876882077,,,,,,,,0.0,10.566908351881612,,3.4400271261019872,6.826433858752641,0.2804213348704114
2028-base,AT,W,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127005368091913,,,0.0214022793434226,
2028-base,AT,W,production_hours,,,,81.0,,,,,,0.0,0.0,3564.0,,,,4392.0,2145.0,4392.0,817.0,,,,,,,,0.0,,,1083.0,,3793.0
2028-base,AT,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55420781507242,,,6.805031579409217,
2028-base,AT,W,wholesale_expenses_mn_EUR,387.99868109993815,,,,,,,,,,,,,,,0.0,0.0,0.0,76.87992627698594,,,,,,,,,,,87.3322452634526,,
2028-base,AT,W,wholesale_revenues_mn_EUR,381.1197062166659,,,3.0908799685957886,,,,,,0.0,,1003.3673213635324,,,,174.1629914464119,215.87028589401223,492.1805479626688,109.9676179866834,,,,,,,,0.0,863.6315084221517,,349.3184406410829,421.54797560023246,26.19364360206187
2028-base,AT,Y,avg_consumer_price_EUR_per_MWh,,80.50602385967603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,avg_producer_price_EUR_per_MWh,,72.0674233541449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,capacity_GW,,43.911238,,0.48,,,,,,0.39,,3.40275,,,,2.532,1.15,4.956,3.535988,,,,,,,,0.0915,6.68,,4.332,16.28,0.081
2028-base,AT,Y,capacity_charging_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.535988,,,,,,,,,,,3.68742,,
2028-base,AT,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,
2028-base,AT,Y,capacity_factor,,0.219025743166803,,0.0065924657534246,,,,,,0.0,,0.4617370463646357,,,,0.2255609670451747,0.5552101399324118,0.3074276042294769,0.0761648414981099,,,,,,,,0.0,0.3152457538588099,,0.165690724514078,0.1328744694270548,0.6666666666666837
2028-base,AT,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,,,0.0854283693244075,,,,,,,,,,,0.1644701031660781,,
2028-base,AT,Y,capacity_paid_off_GW,,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
2028-base,AT,Y,capex_mn_EUR_per_yr,,,,87.78898862808691,,,,,,0.0,,419.8632624670946,,,,514.3631273496388,233.61674425437783,1006.7865952388668,141.84859096191832,,,,,,,,7.504019106720023,919.5683794332635,,880.0241183564913,844.1866468446258,94.46642967761484
2028-base,AT,Y,charged_TWh,,7.958845760680237,,,,,,,,,,,,,,0.0,0.0,0.0,2.6461655138062974,,,,,,,,,,,5.312680246873939,,
2028-base,AT,Y,curtailment_TWh,,0.1366184538410454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,discharged_TWh,,32.58994556091826,,,,,,,,,,,,,,5.003014428571429,5.593186949679116,13.346834169476882,2.359225378298757,,,,,,,,,,,6.287684634892078,,
2028-base,AT,Y,emissions_MtCO2,,5.407089063502984,,0.0,,,,,,0.0,0.0,5.407089063502984,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
2028-base,AT,Y,export_TWh,,16.648189416684893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,import_TWh,,15.895866880366784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,inflow_TWh,,,,,,,,,,,,,,,,5.003014428571429,5.598724,13.50217,,,,,,,,,,,,2.462554857142857,,
2028-base,AT,Y,load_TWh,,75.403191107362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,net_import_TWh,,-0.7523225363181094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,opex_mn_EUR,,,,3.08232,,,,,,0.0,,1179.923098275961,,,,15.009043285714288,11.186373899358232,26.693668338953763,11.796126891493786,,,,,,,,0.0,0.0,,25.150738539568312,0.0,19.164802500000462
2028-base,AT,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834972747514348,,,0.5250756491033632,
2028-base,AT,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1543851523990035,,,0.4525068953415601,
2028-base,AT,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0106421000866482,,,0.0224174555550766,
2028-base,AT,Y,production_TWh,,84.25097785820141,,0.02772,,,,,,0.0,0.0,13.763499434371234,,,,5.003014428571429,5.593186949679116,13.346834169476882,2.359225378298757,,,,,,,,0.0,18.447172729405203,,6.287684634892078,18.94960013350668,0.4730400000000121
2028-base,AT,Y,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,AT,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0438554046996139,,,0.0927630491414292,
2028-base,AT,Y,production_hours,,,,81.0,,,,,,0.0,0.0,5128.0,,,,8760.0,5174.0,8760.0,1604.0,,,,,,,,0.0,,,2352.0,,6686.0
2028-base,AT,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.403317324705583,,,18.856837084365253,
2028-base,AT,Y,wholesale_expenses_mn_EUR,545.5551754879018,,,,,,,,,,,,,,,0.0,0.0,0.0,131.35608881548134,,,,,,,,,,,182.98245345219112,,
2028-base,AT,Y,wholesale_revenues_mn_EUR,704.3392600549421,,,3.0908799685957886,,,,,,0.0,,1268.713131985834,,,,443.0926514704435,500.6168934786656,1060.0121425239831,221.11495912945807,,,,,,,,0.0,1412.3276224037618,,611.850823109606,995.3246148765602,43.62123624570408
2028-base,BA,S,avg_consumer_price_EUR_per_MWh,,82.63496745067316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,avg_producer_price_EUR_per_MWh,,68.85692294531125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,capacity_factor,,0.7951652520981848,,,,,,,,,,,,,,0.1623280009293763,0.1611856673666484,0.1718407487694597,,0.0,,,,,,,,0.3543357371794872,,0.180575479061105,0.1921232509157509,
2028-base,BA,S,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2184523002105572,,
2028-base,BA,S,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,S,charged_TWh,,1.1850204113114626,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.4198478448206742,,
2028-base,BA,S,curtailment_TWh,,0.025171413929736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,discharged_TWh,,10.504541634539338,,,,,,,,,,,,,,1.1458227122241775,0.1605254508731146,0.0240192125,,,,,,,,,,,,0.347051624717119,,
2028-base,BA,S,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,S,export_TWh,,0.5190476542099166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,import_TWh,,1.3457795829459156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,inflow_TWh,,,,,,,,,,,,,,,,1.41753,0.159654,0.024531,,,,,,,,,,,,0.044263,,
2028-base,BA,S,load_TWh,,5.31184691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,net_import_TWh,,0.826731928735999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,opex_mn_EUR,,,,,,,,,,,,,,,,3.437468136672533,0.3210509017462292,,,0.0,,,,,,,,0.0,,1.388206498868476,0.0,
2028-base,BA,S,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5821427844561596,,,0.5079100984425109,
2028-base,BA,S,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3892916019082034,,,0.4564841808517397,
2028-base,BA,S,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285656136356367,,,0.0356057207057492,
2028-base,BA,S,production_TWh,,22.39051126013934,,,,,,,,,0.0,,,,,1.1458227122241775,0.1605254508731146,0.0240192125,,0.0,,,,,,,,1.6204822095000002,,0.347051624717119,1.6322330302,
2028-base,BA,S,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,S,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109689476335351,,,0.0142024662962008,
2028-base,BA,S,production_hours,,,,,,,,,,,0.0,,,,,4368.0,788.0,4368.0,,0.0,,,,,,,,,,1042.0,,
2028-base,BA,S,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6095132618664647,,,1.6180305639037993,
2028-base,BA,S,wholesale_expenses_mn_EUR,92.9075585897733,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,19.556761518762013,,
2028-base,BA,S,wholesale_revenues_mn_EUR,16.274463945949428,,,,,,,,,,,,,,,105.4014105297072,16.147819919266556,1.973679078126986,,0.0,,,,,,,,124.3853750029923,,34.8514986383234,99.5865876200702,
2028-base,BA,W,avg_consumer_price_EUR_per_MWh,,91.5696579754111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,avg_producer_price_EUR_per_MWh,,81.52977145759787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,capacity_factor,,0.7908200867861729,,,,,,,,,,,,,,0.3885306127193744,0.3556871236447502,0.3588411528299559,,0.0,,,,,,,,0.3898589936247723,,0.2125026659662383,0.1050674772313296,
2028-base,BA,W,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0893475538349981,,
2028-base,BA,W,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,W,charged_TWh,,1.1850204113114626,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.1726623608350571,,
2028-base,BA,W,curtailment_TWh,,0.006690409534144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,discharged_TWh,,10.504541634539338,,,,,,,,,,,,,,2.757585144918604,0.3561765491268854,0.0504329709833333,,,,,,,,,,,,0.4106571519264362,,
2028-base,BA,W,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,W,export_TWh,,2.133436494556353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,import_TWh,,2.056731114870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,inflow_TWh,,,,,,,,,,,,,,,,2.485877857142857,0.357048,0.050648,,,,,,,,,,,,0.2868384285714285,,
2028-base,BA,W,load_TWh,,6.009063240000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,net_import_TWh,,-0.0767053796860577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,opex_mn_EUR,,,,,,,,,,,,,,,,8.272755434755812,0.7123530982537709,0.1008659419666666,,0.0,,,,,,,,0.0,,1.6426286077057448,0.0,
2028-base,BA,W,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8452867603630686,,,0.7146591500006632,
2028-base,BA,W,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1469448548343135,,,0.2624886565654875,
2028-base,BA,W,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077683848026179,,,0.0228521934338493,
2028-base,BA,W,production_TWh,,22.39051126013934,,,,,,,,,0.0,,,,,2.757585144918604,0.3561765491268854,0.0504329709833333,,0.0,,,,,,,,1.7927369529,,0.4106571519264362,0.8975326202,
2028-base,BA,W,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,W,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002722500407837,,,0.003967909126307,
2028-base,BA,W,production_hours,,,,,,,,,,,0.0,,,,,4392.0,1670.0,4392.0,,0.0,,,,,,,,,,1157.0,,
2028-base,BA,W,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.790014452492163,,,0.8935647110736932,
2028-base,BA,W,wholesale_expenses_mn_EUR,81.67517841108814,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,8.158195382215448,,
2028-base,BA,W,wholesale_revenues_mn_EUR,96.2623267753847,,,,,,,,,,,,,,,272.3598017160207,36.365975831324405,4.626245795770707,,0.0,,,,,,,,157.19146392599393,,42.29430960351065,62.14559952817846,
2028-base,BA,Y,avg_consumer_price_EUR_per_MWh,,87.37744130494885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,avg_producer_price_EUR_per_MWh,,74.59366632107756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,capacity_GW,,6.4465,,,,,,,,,,,,,,1.616,0.228,0.032,,1.1385,,,,,,,,1.047,,0.44,1.945,
2028-base,BA,Y,capacity_charging_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.44,,
2028-base,BA,Y,capacity_charging_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,
2028-base,BA,Y,capacity_factor,,0.1982466792902323,,,,,,,,,,,,,,0.2757391734158684,0.2587028358567652,0.265597115736777,,0.0,,,,,,,,0.3721460273972602,,0.1965828083861444,0.1484761095890411,
2028-base,BA,Y,capacity_factor_charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537230712058248,,
2028-base,BA,Y,capacity_paid_off_GW,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,Y,capex_mn_EUR_per_yr,,,,,,,,,,,,,,,,328.2823119261518,46.31705886086796,6.50063984012182,,376.7623668339349,,,,,,,,144.1299540818304,,89.383797801675,100.85645135827993,
2028-base,BA,Y,charged_TWh,,0.5925102056557313,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.5925102056557313,,
2028-base,BA,Y,curtailment_TWh,,0.03186182346388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,discharged_TWh,,5.252270817269669,,,,,,,,,,,,,,3.903407857142781,0.5167020000000001,0.0744521834833333,,,,,,,,,,,,0.7577087766435552,,
2028-base,BA,Y,emissions_MtCO2,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,
2028-base,BA,Y,export_TWh,,2.6524841487662694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,import_TWh,,3.402510697816211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,inflow_TWh,,,,,,,,,,,,,,,,3.903407857142857,0.516702,0.075179,,,,,,,,,,,,0.3311014285714286,,
2028-base,BA,Y,load_TWh,,11.320910149999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,net_import_TWh,,0.7500265490499416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,opex_mn_EUR,,,,,,,,,,,,,,,,11.710223571428344,1.0334040000000002,0.1489043669666666,,0.0,,,,,,,,0.0,,3.0308351065742207,0.0,
2028-base,BA,Y,power_share_high_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7203548086760266,,,0.5812623545850957,
2028-base,BA,Y,power_share_low_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2620029784056388,,,0.3876567338539588,
2028-base,BA,Y,power_share_zero_value,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176422129183344,,,0.0310809115609454,
2028-base,BA,Y,production_TWh,,11.19525563006967,,,,,,,,,0.0,,,,,3.903407857142781,0.5167020000000001,0.0744521834833333,,0.0,,,,,,,,3.4132191624,,0.7577087766435552,2.5297656504000003,
2028-base,BA,Y,production_el_eq_TWh,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BA,Y,production_excess_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136914480413721,,,0.0181703754225078,
2028-base,BA,Y,production_hours,,,,,,,,,,,0.0,,,,,8760.0,2458.0,8760.0,,0.0,,,,,,,,,,2199.0,,
2028-base,BA,Y,production_used_TWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.399527714358628,,,2.511595274977492,
2028-base,BA,Y,wholesale_expenses_mn_EUR,174.58273700086147,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,27.714956900977462,,
2028-base,BA,Y,wholesale_revenues_mn_EUR,112.53679072133411,,,,,,,,,,,,,,,377.7612122457279,52.513795750590965,6.599924873897694,,0.0,,,,,,,,281.5768389289862,,77.14580824183405,161.73218714824867,
2028-base,BE,S,avg_consumer_price_EUR_per_MWh,,68.74221357181422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,avg_producer_price_EUR_per_MWh,,62.590544032662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,capacity_factor,,0.9544094522110428,,0.0,0.0013736263736263,,,,,0.0,,0.292482830924147,,,,,,0.2624712026755296,0.1355648913118814,,,,,,0.4903498493342243,0.3971141812463853,0.0,0.3081013772002582,0.1437291033931396,,0.14763071675,0.5849358974359699
2028-base,BE,S,capacity_factor_charging,,,,,,,,,,,,,,,,,,,0.1513229681325001,,,,,,,,,,0.2119646719490409,,,
2028-base,BE,S,capex_mn_EUR_per_yr,,,,77.77555711269575,36.763144596221785,,,,,0.0,,650.5705830160184,,,,,,29.04973428554438,48.163989226898,,,,,,1373.5770740803323,598.97134036151,8.611169466727894,649.06660314788,265.1042184799679,,718.3883172841183,26.24067491044857
2028-base,BE,S,charged_TWh,,7.199041508303834,,,,,,,,,,,,,,,,0.0,0.7935890884978066,,,,,,,,,,1.1358100832341775,,,
2028-base,BE,S,curtailment_TWh,,0.050977016289845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,discharged_TWh,,6.679121328996469,,,,,,,,,,,,,,,,0.1639458125,0.7109483765498145,,,,,,,,,,0.8192903843257102,,,
2028-base,BE,S,emissions_MtCO2,,13.57114379000534,,0.0,0.0,,,,,0.0,0.0,2.646270585897622,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2028-base,BE,S,export_TWh,,2.473599764377862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,heat_production_PJ,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2028-base,BE,S,import_TWh,,17.24528821241831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
